# License GPL
#
# - modified hankaku kana to zenkaku kana
# - added basic japanese letters
# by M.Ohtsuka(mash)
# 
# Modified by mattn

##
## This file should use UTF-8 encoding
##
## User dictionary format:
## <text>,<text>,<reading>,<part-of-speech>
## or
## <text>,<token1> <token2> ... <tokenn>,<reading1> <reading2> ... <readingn>,<part-of-speech>
##

Trumpeter,Trumpeter,トゥランペッター,カスタム名詞
Trumpet,Trumpet,トゥランペット,カスタム名詞
Trumpery,Trumpery,トゥランペリー,カスタム名詞
Trump,Trump,トゥランプ,カスタム名詞
Truman,Truman,トゥルーマン,カスタム名詞
Truly,Truly,トゥルーリー,カスタム名詞
Truism,Truism,トゥルーイズム,カスタム名詞
Truest,Truest,トゥルーエスト,カスタム名詞
Truer,Truer,トゥルーアー,カスタム名詞
True,True,トゥルー,カスタム名詞
Trudy,Trudy,トゥルーディー,カスタム名詞
Trudging,Trudging,トゥラッジング,カスタム名詞
Trudgill,Trudgill,トゥラッジル,カスタム名詞
Trudge,Trudge,トゥラッジ,カスタム名詞
Trudeau,Trudeau,トゥルドー,カスタム名詞
Truculent,Truculent,トゥラキュレント,カスタム名詞
Truckling,Truckling,トゥラックリング,カスタム名詞
Truckle,Truckle,トゥラックル,カスタム名詞
Trucking,Trucking,トゥラッキング,カスタム名詞
Trucker,Trucker,トゥラッカー,カスタム名詞
Truck,Truck,トゥラック,カスタム名詞
Truce,Truce,トゥルース,カスタム名詞
Truant,Truant,トゥルーアント,カスタム名詞
Truancy,Truancy,トゥルーアンシイ,カスタム名詞
Truancies,Truancies,トゥルーアンシイズ,カスタム名詞
Troy,Troy,トゥロイ,カスタム名詞
Trowelling,Trowelling,トゥラウエリング,カスタム名詞
Trowelled,Trowelled,トゥラウエルド,カスタム名詞
Troweling,Troweling,トゥラウエリング,カスタム名詞
Trowel,Trowel,トゥラウエル,カスタム名詞
Trow,Trow,トゥロウ,カスタム名詞
Trove,Trove,トゥロウブ,カスタム名詞
Trouts,Trouts,トゥラウツ,カスタム名詞
Trout,Trout,トゥラウト,カスタム名詞
Trousseaux,Trousseaux,トゥルーソウ,カスタム名詞
Trousseau,Trousseau,トゥルーソウ,カスタム名詞
Trouser,Trouser,トゥラウザー,カスタム名詞
Trouper,Trouper,トゥルーパー,カスタム名詞
Troupe,Troupe,トゥループ,カスタム名詞
Trouncing,Trouncing,トゥラウンシング,カスタム名詞
Trounced,Trounced,トゥラウンスト,カスタム名詞
Trounce,Trounce,トゥラウンス,カスタム名詞
Trough,Trough,トゥラフ,カスタム名詞
Troublous,Troublous,トゥラブラス,カスタム名詞
Troubling,Troubling,トゥラブリング,カスタム名詞
Trouble,Trouble,トゥラブル,カスタム名詞
Troubadour,Troubadour,トゥルーバドーア,カスタム名詞
Trotting,Trotting,トゥロッティング,カスタム名詞
Trotter,Trotter,トゥロッター,カスタム名詞
Trotted,Trotted,トゥロッティド,カスタム名詞
Trots,Trots,トゥロッツ,カスタム名詞
Troth,Troth,トゥロウス,カスタム名詞
Trot,Trot,トゥロット,カスタム名詞
Troponin,Troponin,トゥロポニン,カスタム名詞
Tropicana,Tropicana,トゥロピカーナ,カスタム名詞
Tropical,Tropical,トゥロピカル,カスタム名詞
Tropic,Tropic,トゥロピック,カスタム名詞
Trophy,Trophy,トゥロフィー,カスタム名詞
Trophies,Trophies,トゥロフィイズ,カスタム名詞
Trophic,Trophic,トゥロフィック,カスタム名詞
Trope,Trope,トゥロウプ,カスタム名詞
Trooper,Trooper,トゥルーパー,カスタム名詞
Trooped,Trooped,トゥループト,カスタム名詞
Troop,Troop,トゥループ,カスタム名詞
Tron,Tron,トゥロン,カスタム名詞
Tromping,Tromping,トゥロンピング,カスタム名詞
Tromped,Tromped,トゥロンプト,カスタム名詞
Tromp,Tromp,トゥロンプ,カスタム名詞
Trombone,Trombone,トゥロンボウン,カスタム名詞
Trolley,Trolley,トゥローリー,カスタム名詞
Troll,Troll,トゥロール,カスタム名詞
Trojan,Trojan,トゥロウジャン,カスタム名詞
Troilus,Troilus,トゥロイラス,カスタム名詞
Troika,Troika,トゥロイカ,カスタム名詞
Troglodyte,Troglodyte,トゥログロダイト,カスタム名詞
Troglitazone,Troglitazone,トゥログリタゾン,カスタム名詞
Trods,Trods,トゥロッズ,カスタム名詞
Trodden,Trodden,トゥロドゥン,カスタム名詞
Trod,Trod,トゥロット,カスタム名詞
Trochoid,Trochoid,トゥロコイド,カスタム名詞
Trochlea,Trochlea,トゥロクリア,カスタム名詞
Trochee,Trochee,トゥロウキー,カスタム名詞
Trochanter,Trochanter,トゥロキャンター,カスタム名詞
Trix,Trix,トゥリックス,カスタム名詞
Trivializing,Trivializing,トゥリビアライジング,カスタム名詞
Trivialize,Trivialize,トゥリビアライズ,カスタム名詞
Trivialization,Trivialization,トゥリビアライゼイション,カスタム名詞
Triviality,Triviality,トゥリビアリティイ,カスタム名詞
Trivialities,Trivialities,トゥリビアリティイズ,カスタム名詞
Trivialising,Trivialising,トゥリビアライジング,カスタム名詞
Trivialise,Trivialise,トゥリビアライズ,カスタム名詞
Trivialisation,Trivialisation,トゥリビアライゼイション,カスタム名詞
Trivial,Trivial,トゥリビアル,カスタム名詞
Trivia,Trivia,トゥリビア,カスタム名詞
Trivet,Trivet,トゥリベット,カスタム名詞
Triumphant,Triumphant,トゥライアンファント,カスタム名詞
Triumphal,Triumphal,トゥライアンファル,カスタム名詞
Triumph,Triumph,トゥライアンフ,カスタム名詞
Triton,Triton,トゥライトン,カスタム名詞
Tritium,Tritium,トゥリチウム,カスタム名詞
Trite,Trite,トゥライト,カスタム名詞
Trisyllable,Trisyllable,トゥライシラブル,カスタム名詞
Triskaidekaphobia,Triskaidekaphobia,トゥリスカイデカフォウビア,カスタム名詞
Trisect,Trisect,トゥライセクト,カスタム名詞
Trisakti,Trisakti,トゥリサクテ,カスタム名詞
Triptych,Triptych,トゥリプティク,カスタム名詞
Trippy,Trippy,トゥリッピイ,カスタム名詞
Tripping,Tripping,トゥリッピング,カスタム名詞
Tripper,Tripper,トゥリッパー,カスタム名詞
Tripped,Tripped,トゥリップト,カスタム名詞
Tripos,Tripos,トゥライポス,カスタム名詞
Tripod,Tripod,トゥライポド,カスタム名詞
Triply,Triply,トゥリプリー,カスタム名詞
Tripling,Tripling,トゥリプリング,カスタム名詞
Triplicating,Triplicating,トゥリプリケイティング,カスタム名詞
Triplicated,Triplicated,トゥリプリケイティド,カスタム名詞
Triplicate,Triplicate,トゥリプリケット,カスタム名詞
Triplex,Triplex,トゥリプレックス,カスタム名詞
Triplets,Triplets,トゥリプレッツ,カスタム名詞
Triplet,Triplet,トゥリプレット,カスタム名詞
Triple,Triple,トゥリプル,カスタム名詞
Triplane,Triplane,トゥライプレイン,カスタム名詞
Triphthong,Triphthong,トゥライフソング,カスタム名詞
Triphosphate,Triphosphate,トゥリフォスフェイト,カスタム名詞
Tripe,Tripe,トゥライプ,カスタム名詞
Tripartite,Tripartite,トゥライパータイト,カスタム名詞
Trip,Trip,トゥリップ,カスタム名詞
Trional,Trional,トゥリオナール,カスタム名詞
Trio,Trio,トゥリオ,カスタム名詞
Trinkets,Trinkets,トゥリンケッツ,カスタム名詞
Trinket,Trinket,トゥリンケット,カスタム名詞
Trinity,Trinity,トゥリニティー,カスタム名詞
Trinitron,Trinitron,トゥリニトゥロン,カスタム名詞
Trinitrin,Trinitrin,トゥライナイトゥリン,カスタム名詞
Trinitarian,Trinitarian,トゥリニタリアン,カスタム名詞
Trinidad,Trinidad,トゥリニダッド,カスタム名詞
Tring,Tring,トゥリング,カスタム名詞
Trimming,Trimming,トゥリミング,カスタム名詞
Trimmer,Trimmer,トゥリマー,カスタム名詞
Trimmed,Trimmed,トゥリムド,カスタム名詞
Trimm'd,Trimm'd,トゥリムド,カスタム名詞
Trimeter,Trimeter,トゥリメーター,カスタム名詞
Trimester,Trimester,トゥライメスター,カスタム名詞
Trimer,Trimer,トゥライマー,カスタム名詞
Trimble,Trimble,トゥリンブル,カスタム名詞
Trim,Trim,トゥリム,カスタム名詞
Trilogy,Trilogy,トゥリロジー,カスタム名詞
Trillion,Trillion,トゥリリオン,カスタム名詞
Trillin,Trillin,トゥリリン,カスタム名詞
Trill,Trill,トゥリル,カスタム名詞
Trigonometry,Trigonometry,トゥリゴノメトゥリー,カスタム名詞
Trigonometrically,Trigonometrically,トゥリゴノメトゥリカリー,カスタム名詞
Trigonometrical,Trigonometrical,トゥリゴノメトゥリカル,カスタム名詞
Trigonometric,Trigonometric,トゥリゴノメトゥリック,カスタム名詞
Triglycerides,Triglycerides,トゥリグリセライズ,カスタム名詞
Triglyceride,Triglyceride,トゥリグリセライド,カスタム名詞
Triglyceridaemia,Triglyceridaemia,トゥリグリセライデミア,カスタム名詞
Triggering,Triggering,トゥリガリング,カスタム名詞
Trigger,Trigger,トゥリガー,カスタム名詞
Trigeminal,Trigeminal,トゥリジェミナル,カスタム名詞
Trig,Trig,トゥリグ,カスタム名詞
Trifoliate,Trifoliate,トゥライフォリエト,カスタム名詞
Trifold,Trifold,トゥライフォウルド,カスタム名詞
Trifling,Trifling,トゥライフリング,カスタム名詞
Trifle,Trifle,トゥライフル,カスタム名詞
Trifecta,Trifecta,トゥライフェクタ,カスタム名詞
Trieste,Trieste,トゥリエステ,カスタム名詞
Tries,Tries,トゥライス,カスタム名詞
Trier,Trier,トゥライアー,カスタム名詞
Triennial,Triennial,トゥライエニアル,カスタム名詞
Tried,Tried,トゥライド,カスタム名詞
Trident,Trident,トゥライデント,カスタム名詞
Tricyclic,Tricyclic,トゥライサイクリク,カスタム名詞
Tricycle,Tricycle,トゥライシクル,カスタム名詞
Tricky,Tricky,トゥリッキー,カスタム名詞
Tricksy,Tricksy,トゥリクシー,カスタム名詞
Trickster,Trickster,トゥリクスター,カスタム名詞
Trickling,Trickling,トゥリックリング,カスタム名詞
Trickle,Trickle,トゥリックル,カスタム名詞
Tricking,Tricking,トゥリッキング,カスタム名詞
Trickily,Trickily,トゥリッキリイ,カスタム名詞
Trickiest,Trickiest,トゥリッキエスト,カスタム名詞
Trickier,Trickier,トゥリッキアー,カスタム名詞
Trickery,Trickery,トゥリッカリイ,カスタム名詞
Tricked,Tricked,トゥリックト,カスタム名詞
Trick,Trick,トゥリック,カスタム名詞
Trichosporon,Trichosporon,トゥリコスポロン,カスタム名詞
Triceps,Triceps,トゥライセプス,カスタム名詞
Trice,Trice,トゥライス,カスタム名詞
Tric,Tric,トゥリク,カスタム名詞
Tributes,Tributes,トゥリビューツ,カスタム名詞
Tribute,Tribute,トゥリビュート,カスタム名詞
Tributary,Tributary,トゥリビュータリー,カスタム名詞
Tributaries,Tributaries,トゥリビュータリーズ,カスタム名詞
Tribune,Tribune,トゥリビューン,カスタム名詞
Tribunal,Tribunal,トゥリビューナル,カスタム名詞
Tribulation,Tribulation,トゥリビュレイション,カスタム名詞
Tribesmen,Tribesmen,トゥライブズメン,カスタム名詞
Tribesman,Tribesman,トゥライブズマン,カスタム名詞
Tribeca,Tribeca,トゥライベカ,カスタム名詞
Tribe,Tribe,トゥライブ,カスタム名詞
Tribalize,Tribalize,トゥライバライズ,カスタム名詞
Tribalise,Tribalise,トゥライバライズ,カスタム名詞
Tribal,Tribal,トゥライバル,カスタム名詞
Triazolam,Triazolam,トゥリアゾラム,カスタム名詞
Triaxsys,Triaxsys,トゥライアクスシス,カスタム名詞
Triathlon,Triathlon,トゥライアスロン,カスタム名詞
Triassic,Triassic,トゥライアシク,カスタム名詞
Triangulation,Triangulation,トゥライアンギュレイション,カスタム名詞
Triangulate,Triangulate,トゥライアンギュレイト,カスタム名詞
Triangularis,Triangularis,トゥライアンギュラリス,カスタム名詞
Triangular,Triangular,トゥライアンギュラー,カスタム名詞
Triangle,Triangle,トゥライアングル,カスタム名詞
Trialing,Trialing,トゥライアリング,カスタム名詞
Trialer,Trialer,トゥライアラー,カスタム名詞
Trial,Trial,トゥライアル,カスタム名詞
Triad,Triad,トゥライアド,カスタム名詞
Tri,Tri,トゥライ,カスタム名詞
Trey,Trey,トゥレイ,カスタム名詞
Trevor,Trevor,トゥレバー,カスタム名詞
Tretinoin,Tretinoin,トゥレティノイン,カスタム名詞
Trestle,Trestle,トゥレッスル,カスタム名詞
Tresses,Tresses,トゥレシズ,カスタム名詞
Tress,Tress,トゥレス,カスタム名詞
Trespassing,Trespassing,トゥレスパシング,カスタム名詞
Trespasser,Trespasser,トゥレスパッサー,カスタム名詞
Trespass,Trespass,トゥレスパス,カスタム名詞
Tresindx,Tresindx,ティーレスインデックス,カスタム名詞
Trepidation,Trepidation,トゥレピデイション,カスタム名詞
Trepid,Trepid,トゥレピド,カスタム名詞
Trent,Trent,トゥレント,カスタム名詞
Trendy,Trendy,トゥレンディー,カスタム名詞
Trends,Trends,トゥレンズ,カスタム名詞
Trendiness,Trendiness,トゥレンディネス,カスタム名詞
Trend,Trend,トゥレンド,カスタム名詞
Trencher,Trencher,トゥレンチャー,カスタム名詞
Trenched,Trenched,トゥレンチト,カスタム名詞
Trenchant,Trenchant,トゥレンチャント,カスタム名詞
Trench,Trench,トゥレンチ,カスタム名詞
Trenberth,Trenberth,トゥレンバース,カスタム名詞
Tremulous,Tremulous,トゥレミュラス,カスタム名詞
Tremor,Tremor,トゥレマー,カスタム名詞
Tremolo,Tremolo,トゥレモロ,カスタム名詞
Tremendous,Tremendous,トゥレメンダス,カスタム名詞
Trembly,Trembly,トゥレンブリイ,カスタム名詞
Trembling,Trembling,トゥレンプリング,カスタム名詞
Trembler,Trembler,トゥレンブラー,カスタム名詞
Tremble,Tremble,トゥレンブル,カスタム名詞
Trellising,Trellising,トゥレリシング,カスタム名詞
Trellises,Trellises,トゥレリシズ,カスタム名詞
Trellised,Trellised,トゥレリスト,カスタム名詞
Trellis,Trellis,トゥレリス,カスタム名詞
Trekking,Trekking,トゥレッキング,カスタム名詞
Trekker,Trekker,トゥレッカー,カスタム名詞
Trek,Trek,トゥレック,カスタム名詞
Treg,Treg,ティイレグ,カスタム名詞
Trefoil,Trefoil,トゥリーフォイル,カスタム名詞
Tree,Tree,トゥリー,カスタム名詞
Trece,Trece,トゥリース,カスタム名詞
Treblinka,Treblinka,トゥレブリンカ,カスタム名詞
Treble,Treble,トゥレブル,カスタム名詞
Treaty,Treaty,トゥリーティー,カスタム名詞
Treats,Treats,トゥリーツ,カスタム名詞
Treatise,Treatise,トゥリーティス,カスタム名詞
Treating,Treating,トゥリーティング,カスタム名詞
Treaties,Treaties,トゥリーティーズ,カスタム名詞
Treater,Treater,トゥリーター,カスタム名詞
Treated,Treated,トゥリーティド,カスタム名詞
Treatable,Treatable,トゥリータブル,カスタム名詞
Treatability,Treatability,トゥリータビリティー,カスタム名詞
Treatabilities,Treatabilities,トゥリータビリティーズ,カスタム名詞
Treat,Treat,トゥリート,カスタム名詞
Treasury,Treasury,トゥレジャリー,カスタム名詞
Treasuries,Treasuries,トゥレジャリイズ,カスタム名詞
Treasurer,Treasurer,トゥレジャラー,カスタム名詞
Treasure,Treasure,トゥレジャー,カスタム名詞
Treasonous,Treasonous,トゥリーズナス,カスタム名詞
Treasonable,Treasonable,トゥリーズナブル,カスタム名詞
Treason,Treason,トゥリーズン,カスタム名詞
Treadle,Treadle,トゥレッドゥル,カスタム名詞
Treading,Treading,トゥレディング,カスタム名詞
Tread,Tread,トゥレッド,カスタム名詞
Treacly,Treacly,トリークリイ,カスタム名詞
Treacle,Treacle,トゥリークル,カスタム名詞
Treachery,Treachery,トゥレッチャリー,カスタム名詞
Treacherous,Treacherous,トゥレッチャラス,カスタム名詞
Treacheries,Treacheries,トゥレッチャリーズ,カスタム名詞
Tre,Tre,トゥレ,カスタム名詞
Tray,Tray,トゥレイ,カスタム名詞
Trawling,Trawling,トゥローリング,カスタム名詞
Trawler,Trawler,トゥローラー,カスタム名詞
Trawl,Trawl,トゥロール,カスタム名詞
Travolta,Travolta,トゥラボルタ,カスタム名詞
Travois,Travois,トゥラボイス,カスタム名詞
Travesty,Travesty,トゥラベスティー,カスタム名詞
Travertine,Travertine,トゥラバーチン,カスタム名詞
Traversing,Traversing,トゥラバーシング,カスタム名詞
Traverses,Traverses,トゥラバーシズ,カスタム名詞
Traversed,Traversed,トゥラバースト,カスタム名詞
Traverse,Traverse,トゥラバース,カスタム名詞
Traversable,Traversable,トゥラバーサブル,カスタム名詞
Travelogue,Travelogue,トゥラベローグ,カスタム名詞
Travelog,Travelog,トゥラベローグ,カスタム名詞
Travelling,Travelling,トゥラベリング,カスタム名詞
Traveller,Traveller,トゥラベラー,カスタム名詞
Travelled,Travelled,トゥラベルド,カスタム名詞
Traveling,Traveling,トゥラベリング,カスタム名詞
Traveler,Traveler,トゥラベラー,カスタム名詞
Travel,Travel,トゥラベル,カスタム名詞
Travailing,Travailing,トゥラベイリング,カスタム名詞
Travail,Travail,トゥラベイル,カスタム名詞
Traumatizing,Traumatizing,トゥローマタイジング,カスタム名詞
Traumatize,Traumatize,トゥローマタイズ,カスタム名詞
Traumatization,Traumatization,トゥローマタイゼイション,カスタム名詞
Traumatising,Traumatising,トゥローマタイジング,カスタム名詞
Traumatise,Traumatise,トゥローマタイズ,カスタム名詞
Traumatisation,Traumatisation,トゥローマタイゼイション,カスタム名詞
Traumatically,Traumatically,トゥローマティカリー,カスタム名詞
Traumatic,Traumatic,トゥローマティク,カスタム名詞
Trauma,Trauma,トゥローマ,カスタム名詞
Trattoria,Trattoria,トゥラトリア,カスタム名詞
Trashy,Trashy,トラッシイ,カスタム名詞
Trash,Trash,トゥラッシュ,カスタム名詞
Trappist,Trappist,トゥラピスト,カスタム名詞
Trapping,Trapping,トゥラッピング,カスタム名詞
Trapper,Trapper,トゥラッパー,カスタム名詞
Trapped,Trapped,トゥラップト,カスタム名詞
Trapezoidal,Trapezoidal,トゥラペゾイダル,カスタム名詞
Trapezoid,Trapezoid,トゥラペゾイド,カスタム名詞
Trapezius,Trapezius,トゥラペジウス,カスタム名詞
Trapezium,Trapezium,トゥラビージアム,カスタム名詞
Trapezia,Trapezia,トゥラペジア,カスタム名詞
Trapeze,Trapeze,トゥラピーズ,カスタム名詞
Trap,Trap,トゥラップ,カスタム名詞
Trantor,Trantor,トゥランター,カスタム名詞
Transversus,Transversus,トゥランスバーサス,カスタム名詞
Transverse,Transverse,トゥランスバース,カスタム名詞
Transversarium,Transversarium,トゥランスバーサリアム,カスタム名詞
Transversal,Transversal,トゥランスバーサル,カスタム名詞
Transuding,Transuding,トゥランスーディング,カスタム名詞
Transudes,Transudes,トゥランスーズ,カスタム名詞
Transuded,Transuded,トゥランスーディド,カスタム名詞
Transude,Transude,トゥランスード,カスタム名詞
Transplantable,Transplantable,トゥランスプランタブル,カスタム名詞
Transpiring,Transpiring,トゥランスパイアリング,カスタム名詞
Transpire,Transpire,トゥランスパイアー,カスタム名詞
Transom,Transom,トゥランサム,カスタム名詞
Transmuted,Transmuted,トゥランスミューティド,カスタム名詞
Transmute,Transmute,トゥランスミュート,カスタム名詞
Transmontane,Transmontane,トゥランスモンテイン,カスタム名詞
Transmogrify,Transmogrify,トゥランスモグリファイ,カスタム名詞
Transmogrifies,Transmogrifies,トゥランスモグリファイズ,カスタム名詞
Transmogrified,Transmogrified,トゥランスモグリファイド,カスタム名詞
Transmogrification,Transmogrification,トゥランスモグリフィケイション,カスタム名詞
Transmitting,Transmitting,トゥランスミティング,カスタム名詞
Transmitter,Transmitter,トゥランスミター,カスタム名詞
Transmitted,Transmitted,トゥランスミティド,カスタム名詞
Transmittal,Transmittal,トゥランスミタル,カスタム名詞
Transmits,Transmits,トゥランスミッツ,カスタム名詞
Transmit,Transmit,トゥランスミット,カスタム名詞
Transmission,Transmission,トゥランスミッション,カスタム名詞
Transmissible,Transmissible,トゥランスミシブル,カスタム名詞
Transluminal,Transluminal,トゥランスルーミナル,カスタム名詞
Translucent,Translucent,トゥランスルーセント,カスタム名詞
Translucence,Translucence,トランスルーセンス,カスタム名詞
Transliteration,Transliteration,トゥランスリタレイション,カスタム名詞
Transliterate,Transliterate,トゥランスリテレイト,カスタム名詞
Translator,Translator,トゥランスレイター,カスタム名詞
Translational,Translational,トゥランスレイショナル,カスタム名詞
Translation,Translation,トゥランスレイション,カスタム名詞
Translating,Translating,トゥランスレイティング,カスタム名詞
Translates,Translates,トゥランスレイツ,カスタム名詞
Translated,Translated,トゥランスレイティド,カスタム名詞
Translate,Translate,トゥランスレイト,カスタム名詞
Translatable,Translatable,トゥランスレイタブル,カスタム名詞
Transitory,Transitory,トゥランジトリー,カスタム名詞
Transitive,Transitive,トゥランジティブ,カスタム名詞
Transitional,Transitional,トゥランジショナル,カスタム名詞
Transition,Transition,トゥランジション,カスタム名詞
Transit,Transit,トゥランジット,カスタム名詞
Transistorize,Transistorize,トゥランジスタライズ,カスタム名詞
Transistorise,Transistorise,トゥランジスタライズ,カスタム名詞
Transistor,Transistor,トゥランジスター,カスタム名詞
Transient,Transient,トゥランシエント,カスタム名詞
Tranship,Tranship,トゥランシップ,カスタム名詞
Transgressive,Transgressive,トゥランスグレッシブ,カスタム名詞
Transgression,Transgression,トゥランスグレッション,カスタム名詞
Transgressing,Transgressing,トゥランスグレッシング,カスタム名詞
Transgressed,Transgressed,トゥランスグレスト,カスタム名詞
Transgress,Transgress,トゥランスグレス,カスタム名詞
Transglutaminase,Transglutaminase,トゥランスグルタミネイス,カスタム名詞
Transfixion,Transfixion,トゥランスフィクション,カスタム名詞
Transferring,Transferring,トゥランスファリング,カスタム名詞
Transferred,Transferred,トゥランスファード,カスタム名詞
Transferase,Transferase,トゥランスフェレイス,カスタム名詞
Transferable,Transferable,トゥランスファラブル,カスタム名詞
Transferability,Transferability,トゥランスファラビリティー,カスタム名詞
Transfer,Transfer,トゥランスファー,カスタム名詞
Transfection,Transfection,トゥランスフェクション,カスタム名詞
Transept,Transept,トゥランセプト,カスタム名詞
Transduced,Transduced,トゥランスデュースド,カスタム名詞
Transdermal,Transdermal,トゥランスダーマル,カスタム名詞
Transcripts,Transcripts,トゥランスクリプツ,カスタム名詞
Transcriptionist,Transcriptionist,トゥランスクリプショニスト,カスタム名詞
Transcription,Transcription,トゥランスクリプション,カスタム名詞
Transcriptase,Transcriptase,トゥランスクリプテイス,カスタム名詞
Transcript,Transcript,トゥランスクリプト,カスタム名詞
Transcribing,Transcribing,トゥランスクライビング,カスタム名詞
Transcriber,Transcriber,トゥランスクライバー,カスタム名詞
Transcribe,Transcribe,トゥランスクライブ,カスタム名詞
Transcending,Transcending,トゥランセンディング,カスタム名詞
Transcendentalist,Transcendentalist,トゥランセンデンタリスト,カスタム名詞
Transcendentalism,Transcendentalism,トゥランセンデンタリズム,カスタム名詞
Transcendental,Transcendental,トゥランセンデンタル,カスタム名詞
Transcendent,Transcendent,トゥランセンデント,カスタム名詞
Transcend,Transcend,トゥランセンド,カスタム名詞
Transceiver,Transceiver,トゥランシーバー,カスタム名詞
Transaminase,Transaminase,トゥランスアミネイス,カスタム名詞
Transacts,Transacts,トゥランザクツ,カスタム名詞
Transactional,Transactional,トゥランザクショナル,カスタム名詞
Transaction,Transaction,トゥランザクション,カスタム名詞
Transacting,Transacting,トゥランザクティング,カスタム名詞
Transacted,Transacted,トゥランザクティド,カスタム名詞
Transact,Transact,トゥランザクト,カスタム名詞
Trans,Trans,トゥランス,カスタム名詞
Tranquilly,Tranquilly,トゥランクィリー,カスタム名詞
Tranquillizer,Tranquillizer,トゥランクィライザー,カスタム名詞
Tranquillity,Tranquillity,トゥランクィリティー,カスタム名詞
Tranquillest,Tranquillest,トゥランクィリスト,カスタム名詞
Tranquiller,Tranquiller,トゥランクィラー,カスタム名詞
Tranquilizing,Tranquilizing,トゥランクィライジング,カスタム名詞
Tranquilizer,Tranquilizer,トゥランクィライザー,カスタム名詞
Tranquilize,Tranquilize,トゥランクィライズ,カスタム名詞
Tranquility,Tranquility,トゥランクイリティー,カスタム名詞
Tranquilist,Tranquilist,トゥランクィリスト,カスタム名詞
Tranquilising,Tranquilising,トゥランクィライジング,カスタム名詞
Tranquilise,Tranquilise,トゥランクィライズ,カスタム名詞
Tranquiler,Tranquiler,トゥランクィラー,カスタム名詞
Tranquil,Tranquil,トゥランクィル,カスタム名詞
Trance,Trance,トゥランス,カスタム名詞
Trancated,Trancated,トゥランケイティド,カスタム名詞
Tran,Tran,トゥラン,カスタム名詞
Trampoline,Trampoline,トゥランポリン,カスタム名詞
Trampling,Trampling,トゥランプリング,カスタム名詞
Trample,Trample,トゥランプル,カスタム名詞
Tramping,Tramping,トゥランピング,カスタム名詞
Tramp,Tramp,トゥランプ,カスタム名詞
Trammel,Trammel,トゥラメル,カスタム名詞
Tram,Tram,トゥラム,カスタム名詞
Trajectory,Trajectory,トゥラジェクトリー,カスタム名詞
Traits,Traits,トゥレイツ,カスタム名詞
Traitorous,Traitorous,トゥレイタラス,カスタム名詞
Traitor,Traitor,トゥレイター,カスタム名詞
Trait,Trait,トゥレイト,カスタム名詞
Traipsing,Traipsing,トゥレイプシング,カスタム名詞
Traipsed,Traipsed,トゥレイプスト,カスタム名詞
Traipse,Traipse,トゥレイプス,カスタム名詞
Training,Training,トゥレイニング,カスタム名詞
Trainer,Trainer,トゥレイナー,カスタム名詞
Trainee,Trainee,トゥレイニー,カスタム名詞
Trainable,Trainable,トゥレイナブル,カスタム名詞
Train,Train,トゥレイン,カスタム名詞
Trailing,Trailing,トゥレイリング,カスタム名詞
Trailer,Trailer,トゥレイラー,カスタム名詞
Trail,Trail,トゥレイル,カスタム名詞
Tragicomic,Tragicomic,トゥラジコミク,カスタム名詞
Tragicomedy,Tragicomedy,トゥラジコメディー,カスタム名詞
Tragically,Tragically,トゥラジカリー,カスタム名詞
Tragical,Tragical,トゥラジカル,カスタム名詞
Tragic,Tragic,トゥラジック,カスタム名詞
Tragedy,Tragedy,トゥラジディー,カスタム名詞
Tragedies,Tragedies,トゥラジディーズ,カスタム名詞
Trafic,Trafic,トゥラフィック,カスタム名詞
Trafficking,Trafficking,トゥラフィッキング,カスタム名詞
Trafficker,Trafficker,トゥラフィッカー,カスタム名詞
Trafficked,Trafficked,トゥラフィクト,カスタム名詞
Trafficator,Trafficator,トゥラフィケイター,カスタム名詞
Traffically,Traffically,トゥラフィカリー,カスタム名詞
Traffic,Traffic,トゥラフィック,カスタム名詞
Trafalgar,Trafalgar,トゥラファルガー,カスタム名詞
Traduce,Traduce,トゥラデュース,カスタム名詞
Traditionally,Traditionally,トゥラディッショナリー,カスタム名詞
Traditionalists,Traditionalists,トゥラディッショナリスツ,カスタム名詞
Traditionalist,Traditionalist,トゥラディッショナリスト,カスタム名詞
Traditional,Traditional,トゥラディッショナル,カスタム名詞
Tradition,Tradition,トゥラディッション,カスタム名詞
Trading,Trading,トゥレイディング,カスタム名詞
Trades,Trades,トゥレイズ,カスタム名詞
Trader,Trader,トゥレイダー,カスタム名詞
Traded,Traded,トゥレイディド,カスタム名詞
Trade,Trade,トゥレイド,カスタム名詞
Traddles,Traddles,トゥラドゥルス,カスタム名詞
Tradable,Tradable,トゥレイダブル,カスタム名詞
Tracy,Tracy,トゥレイシイ,カスタム名詞
Tracts,Tracts,トゥラクツ,カスタム名詞
Tractor,Tractor,トゥラクター,カスタム名詞
Traction,Traction,トゥラクション,カスタム名詞
Tractable,Tractable,トゥラクタブル,カスタム名詞
Tract,Tract,トゥラクト,カスタム名詞
Tracs,Tracs,トゥラクス,カスタム名詞
Tracking,Tracking,トゥラッキング,カスタム名詞
Tracker,Tracker,トゥラッカー,カスタム名詞
Tracked,Tracked,トゥラックト,カスタム名詞
Track,Track,トゥラック,カスタム名詞
Tracing,Tracing,トゥレイシング,カスタム名詞
Trachoma,Trachoma,トゥラコウマ,カスタム名詞
Trachiel,Trachiel,トゥラキール,カスタム名詞
